Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STATE,Geo_COUNTY,Geo_TRACT,avg_commute_min,occupied_units,no_veh,percent_no_veh,workers_over16,public_transport,ratio_pub_trans
06037650800,14000US06037650800,Census Tract 6508,"Census Tract 6508, Los Angeles County, California",06,037,650800,30,2759,134,0.05,2892,17,0.01
06037650901,14000US06037650901,Census Tract 6509.01,"Census Tract 6509.01, Los Angeles County, California",06,037,650901,29,2393,170,0.07,2857,22,0.01
06037650902,14000US06037650902,Census Tract 6509.02,"Census Tract 6509.02, Los Angeles County, California",06,037,650902,26,2536,149,0.06,3481,15,0.00
06037651001,14000US06037651001,Census Tract 6510.01,"Census Tract 6510.01, Los Angeles County, California",06,037,651001,30,1796,96,0.05,2576,49,0.02
06037651002,14000US06037651002,Census Tract 6510.02,"Census Tract 6510.02, Los Angeles County, California",06,037,651002,29,1719,32,0.02,2631,26,0.01
06037651101,14000US06037651101,Census Tract 6511.01,"Census Tract 6511.01, Los Angeles County, California",06,037,651101,30,1842,102,0.06,2267,0,0.00
06037651102,14000US06037651102,Census Tract 6511.02,"Census Tract 6511.02, Los Angeles County, California",06,037,651102,34,1673,123,0.07,1786,71,0.04
06037651201,14000US06037651201,Census Tract 6512.01,"Census Tract 6512.01, Los Angeles County, California",06,037,651201,35,1667,20,0.01,2440,22,0.01
06037651221,14000US06037651221,Census Tract 6512.21,"Census Tract 6512.21, Los Angeles County, California",06,037,651221,33,1389,88,0.06,1669,86,0.05
06037651222,14000US06037651222,Census Tract 6512.22,"Census Tract 6512.22, Los Angeles County, California",06,037,651222,32,2302,58,0.03,3361,123,0.04
06037651302,14000US06037651302,Census Tract 6513.02,"Census Tract 6513.02, Los Angeles County, California",06,037,651302,25,2281,106,0.05,2712,9,0.00
06037651304,14000US06037651304,Census Tract 6513.04,"Census Tract 6513.04, Los Angeles County, California",06,037,651304,32,2280,51,0.02,2349,31,0.01
06037651401,14000US06037651401,Census Tract 6514.01,"Census Tract 6514.01, Los Angeles County, California",06,037,651401,29,1135,37,0.03,1130,13,0.01
06037651402,14000US06037651402,Census Tract 6514.02,"Census Tract 6514.02, Los Angeles County, California",06,037,651402,33,2294,66,0.03,3340,29,0.01
06037670001,14000US06037670001,Census Tract 6700.01,"Census Tract 6700.01, Los Angeles County, California",06,037,670001,25,1355,27,0.02,1766,59,0.03
06037670002,14000US06037670002,Census Tract 6700.02,"Census Tract 6700.02, Los Angeles County, California",06,037,670002,25,1496,141,0.09,1977,51,0.03
06037670003,14000US06037670003,Census Tract 6700.03,"Census Tract 6700.03, Los Angeles County, California",06,037,670003,23,2264,73,0.03,2967,56,0.02
06037670100,14000US06037670100,Census Tract 6701,"Census Tract 6701, Los Angeles County, California",06,037,670100,29,2770,129,0.05,3504,204,0.06
06037670201,14000US06037670201,Census Tract 6702.01,"Census Tract 6702.01, Los Angeles County, California",06,037,670201,30,1443,31,0.02,1582,0,0.00
06037670202,14000US06037670202,Census Tract 6702.02,"Census Tract 6702.02, Los Angeles County, California",06,037,670202,31,883,27,0.03,1014,13,0.01
06037670324,14000US06037670324,Census Tract 6703.24,"Census Tract 6703.24, Los Angeles County, California",06,037,670324,33,1801,41,0.02,2030,0,0.00
06037670326,14000US06037670326,Census Tract 6703.26,"Census Tract 6703.26, Los Angeles County, California",06,037,670326,35,1301,0,0,1211,2,0.00
06037670328,14000US06037670328,Census Tract 6703.28,"Census Tract 6703.28, Los Angeles County, California",06,037,670328,38,1704,38,0.02,2064,13,0.01
06037670403,14000US06037670403,Census Tract 6704.03,"Census Tract 6704.03, Los Angeles County, California",06,037,670403,35,1014,4,0,1018,11,0.01
06037670405,14000US06037670405,Census Tract 6704.05,"Census Tract 6704.05, Los Angeles County, California",06,037,670405,39,1110,116,0.1,1077,37,0.03
06037670406,14000US06037670406,Census Tract 6704.06,"Census Tract 6704.06, Los Angeles County, California",06,037,670406,39,655,11,0.02,763,0,0.00
06037670407,14000US06037670407,Census Tract 6704.07,"Census Tract 6704.07, Los Angeles County, California",06,037,670407,43,2287,50,0.02,2450,0,0.00
06037670411,14000US06037670411,Census Tract 6704.11,"Census Tract 6704.11, Los Angeles County, California",06,037,670411,32,1581,52,0.03,1914,4,0.00
06037670413,14000US06037670413,Census Tract 6704.13,"Census Tract 6704.13, Los Angeles County, California",06,037,670413,39,1802,42,0.02,1797,0,0.00
06037670416,14000US06037670416,Census Tract 6704.16,"Census Tract 6704.16, Los Angeles County, California",06,037,670416,40,1586,63,0.04,1768,26,0.01
06037670500,14000US06037670500,Census Tract 6705,"Census Tract 6705, Los Angeles County, California",06,037,670500,37,591,8,0.01,522,3,0.01
06037670602,14000US06037670602,Census Tract 6706.02,"Census Tract 6706.02, Los Angeles County, California",06,037,670602,30,2629,55,0.02,2903,44,0.02
06037670701,14000US06037670701,Census Tract 6707.01,"Census Tract 6707.01, Los Angeles County, California",06,037,670701,30,2529,109,0.04,3267,14,0.00
06037670702,14000US06037670702,Census Tract 6707.02,"Census Tract 6707.02, Los Angeles County, California",06,037,670702,33,2000,9,0,2617,51,0.02
06037700101,14000US06037700101,Census Tract 7001.01,"Census Tract 7001.01, Los Angeles County, California",06,037,700101,32,3485,737,0.21,3264,235,0.07
06037700102,14000US06037700102,Census Tract 7001.02,"Census Tract 7001.02, Los Angeles County, California",06,037,700102,27,2840,402,0.14,2675,196,0.07
06037700200,14000US06037700200,Census Tract 7002,"Census Tract 7002, Los Angeles County, California",06,037,700200,29,4516,446,0.1,4980,158,0.03
06037700300,14000US06037700300,Census Tract 7003,"Census Tract 7003, Los Angeles County, California",06,037,700300,27,4106,368,0.09,4750,237,0.05
06037700400,14000US06037700400,Census Tract 7004,"Census Tract 7004, Los Angeles County, California",06,037,700400,28,3324,301,0.09,3838,93,0.02
06037700501,14000US06037700501,Census Tract 7005.01,"Census Tract 7005.01, Los Angeles County, California",06,037,700501,28,2385,199,0.08,2788,204,0.07
06037700502,14000US06037700502,Census Tract 7005.02,"Census Tract 7005.02, Los Angeles County, California",06,037,700502,28,2882,341,0.12,2762,71,0.03
06037700600,14000US06037700600,Census Tract 7006,"Census Tract 7006, Los Angeles County, California",06,037,700600,24,1759,34,0.02,2019,0,0.00
06037700700,14000US06037700700,Census Tract 7007,"Census Tract 7007, Los Angeles County, California",06,037,700700,23,1101,27,0.02,1242,15,0.01
06037700801,14000US06037700801,Census Tract 7008.01,"Census Tract 7008.01, Los Angeles County, California",06,037,700801,26,2518,328,0.13,2465,68,0.03
06037700802,14000US06037700802,Census Tract 7008.02,"Census Tract 7008.02, Los Angeles County, California",06,037,700802,22,2025,278,0.14,2085,58,0.03
06037700901,14000US06037700901,Census Tract 7009.01,"Census Tract 7009.01, Los Angeles County, California",06,037,700901,26,1530,114,0.07,1988,43,0.02
06037700902,14000US06037700902,Census Tract 7009.02,"Census Tract 7009.02, Los Angeles County, California",06,037,700902,24,3407,207,0.06,3953,70,0.02
06037701000,14000US06037701000,Census Tract 7010,"Census Tract 7010, Los Angeles County, California",06,037,701000,24,2660,195,0.07,2729,80,0.03
06037701100,14000US06037701100,Census Tract 7011,"Census Tract 7011, Los Angeles County, California",06,037,701100,38,64,31,0.48,146,59,0.40
06037701201,14000US06037701201,Census Tract 7012.01,"Census Tract 7012.01, Los Angeles County, California",06,037,701201,25,1437,8,0.01,1661,27,0.02
06037701202,14000US06037701202,Census Tract 7012.02,"Census Tract 7012.02, Los Angeles County, California",06,037,701202,25,1721,63,0.04,1996,37,0.02
06037701302,14000US06037701302,Census Tract 7013.02,"Census Tract 7013.02, Los Angeles County, California",06,037,701302,25,2770,126,0.05,3342,108,0.03
06037701304,14000US06037701304,Census Tract 7013.04,"Census Tract 7013.04, Los Angeles County, California",06,037,701304,26,2888,229,0.08,2829,88,0.03
06037701402,14000US06037701402,Census Tract 7014.02,"Census Tract 7014.02, Los Angeles County, California",06,037,701402,28,3699,662,0.18,3707,213,0.06
06037701501,14000US06037701501,Census Tract 7015.01,"Census Tract 7015.01, Los Angeles County, California",06,037,701501,30,2696,248,0.09,2977,227,0.08
06037701502,14000US06037701502,Census Tract 7015.02,"Census Tract 7015.02, Los Angeles County, California",06,037,701502,32,1776,144,0.08,2193,55,0.03
06037701601,14000US06037701601,Census Tract 7016.01,"Census Tract 7016.01, Los Angeles County, California",06,037,701601,23,1745,28,0.02,2306,154,0.07
06037701602,14000US06037701602,Census Tract 7016.02,"Census Tract 7016.02, Los Angeles County, California",06,037,701602,23,1883,108,0.06,2286,86,0.04
06037701701,14000US06037701701,Census Tract 7017.01,"Census Tract 7017.01, Los Angeles County, California",06,037,701701,23,1775,110,0.06,1964,83,0.04
06037701702,14000US06037701702,Census Tract 7017.02,"Census Tract 7017.02, Los Angeles County, California",06,037,701702,27,1733,276,0.16,1799,187,0.10
06037701801,14000US06037701801,Census Tract 7018.01,"Census Tract 7018.01, Los Angeles County, California",06,037,701801,20,2768,449,0.16,3316,197,0.06
06037701802,14000US06037701802,Census Tract 7018.02,"Census Tract 7018.02, Los Angeles County, California",06,037,701802,25,1761,229,0.13,2070,135,0.07
06037701902,14000US06037701902,Census Tract 7019.02,"Census Tract 7019.02, Los Angeles County, California",06,037,701902,26,3022,831,0.27,2423,102,0.04
06037702002,14000US06037702002,Census Tract 7020.02,"Census Tract 7020.02, Los Angeles County, California",06,037,702002,27,3454,640,0.19,3749,216,0.06
06037702102,14000US06037702102,Census Tract 7021.02,"Census Tract 7021.02, Los Angeles County, California",06,037,702102,29,3748,343,0.09,3883,91,0.02
06037702201,14000US06037702201,Census Tract 7022.01,"Census Tract 7022.01, Los Angeles County, California",06,037,702201,29,2019,89,0.04,2377,122,0.05
06037702202,14000US06037702202,Census Tract 7022.02,"Census Tract 7022.02, Los Angeles County, California",06,037,702202,27,1693,125,0.07,2033,37,0.02
06037702300,14000US06037702300,Census Tract 7023,"Census Tract 7023, Los Angeles County, California",06,037,702300,23,2899,145,0.05,3723,271,0.07
06037702400,14000US06037702400,Census Tract 7024,"Census Tract 7024, Los Angeles County, California",06,037,702400,26,1925,160,0.08,2530,137,0.05
06037702501,14000US06037702501,Census Tract 7025.01,"Census Tract 7025.01, Los Angeles County, California",06,037,702501,23,1939,78,0.04,2904,71,0.02
06037702502,14000US06037702502,Census Tract 7025.02,"Census Tract 7025.02, Los Angeles County, California",06,037,702502,29,1974,175,0.09,1974,72,0.04
06037702600,14000US06037702600,Census Tract 7026,"Census Tract 7026, Los Angeles County, California",06,037,702600,26,2288,76,0.03,3000,118,0.04
06037702700,14000US06037702700,Census Tract 7027,"Census Tract 7027, Los Angeles County, California",06,037,702700,29,1280,52,0.04,1929,17,0.01
06037702801,14000US06037702801,Census Tract 7028.01,"Census Tract 7028.01, Los Angeles County, California",06,037,702801,26,2066,227,0.11,2513,46,0.02
06037702802,14000US06037702802,Census Tract 7028.02,"Census Tract 7028.02, Los Angeles County, California",06,037,702802,27,898,67,0.07,1411,142,0.10
06037702803,14000US06037702803,Census Tract 7028.03,"Census Tract 7028.03, Los Angeles County, California",06,037,702803,29,1226,155,0.13,1517,72,0.05
06037702901,14000US06037702901,Census Tract 7029.01,"Census Tract 7029.01, Los Angeles County, California",06,037,702901,31,5477,94,0.02,6554,74,0.01
06037703001,14000US06037703001,Census Tract 7030.01,"Census Tract 7030.01, Los Angeles County, California",06,037,703001,30,3070,118,0.04,3938,91,0.02
06037703002,14000US06037703002,Census Tract 7030.02,"Census Tract 7030.02, Los Angeles County, California",06,037,703002,31,2844,189,0.07,3251,46,0.01
06037703100,14000US06037703100,Census Tract 7031,"Census Tract 7031, Los Angeles County, California",06,037,703100,33,2412,131,0.05,2894,113,0.04
06037703200,14000US06037703200,Census Tract 7032,"Census Tract 7032, Los Angeles County, California",06,037,703200,31,2281,154,0.07,2338,176,0.08
06037800101,14000US06037800101,Census Tract 8001.01,"Census Tract 8001.01, Los Angeles County, California",06,037,800101,34,1949,56,0.03,2738,52,0.02
06037800102,14000US06037800102,Census Tract 8001.02,"Census Tract 8001.02, Los Angeles County, California",06,037,800102,43,2552,26,0.01,3204,47,0.01
06037800202,14000US06037800202,Census Tract 8002.02,"Census Tract 8002.02, Los Angeles County, California",06,037,800202,31,2015,11,0.01,2470,14,0.01
06037800203,14000US06037800203,Census Tract 8002.03,"Census Tract 8002.03, Los Angeles County, California",06,037,800203,29,1992,29,0.01,2504,22,0.01
06037800204,14000US06037800204,Census Tract 8002.04,"Census Tract 8002.04, Los Angeles County, California",06,037,800204,40,1819,0,0,1981,0,0.00
06037800324,14000US06037800324,Census Tract 8003.24,"Census Tract 8003.24, Los Angeles County, California",06,037,800324,33,2363,56,0.02,3452,5,0.00
06037800325,14000US06037800325,Census Tract 8003.25,"Census Tract 8003.25, Los Angeles County, California",06,037,800325,28,1511,68,0.05,1486,0,0.00
06037800326,14000US06037800326,Census Tract 8003.26,"Census Tract 8003.26, Los Angeles County, California",06,037,800326,29,1956,10,0.01,2256,10,0.00
06037800327,14000US06037800327,Census Tract 8003.27,"Census Tract 8003.27, Los Angeles County, California",06,037,800327,26,2182,138,0.06,3186,0,0.00
06037800328,14000US06037800328,Census Tract 8003.28,"Census Tract 8003.28, Los Angeles County, California",06,037,800328,35,972,5,0.01,1665,12,0.01
06037800329,14000US06037800329,Census Tract 8003.29,"Census Tract 8003.29, Los Angeles County, California",06,037,800329,32,2556,82,0.03,3370,34,0.01
06037800330,14000US06037800330,Census Tract 8003.30,"Census Tract 8003.30, Los Angeles County, California",06,037,800330,37,361,0,0,511,10,0.02
06037800331,14000US06037800331,Census Tract 8003.31,"Census Tract 8003.31, Los Angeles County, California",06,037,800331,23,226,0,0,284,5,0.02
06037800332,14000US06037800332,Census Tract 8003.32,"Census Tract 8003.32, Los Angeles County, California",06,037,800332,29,2219,48,0.02,2890,26,0.01
06037800406,14000US06037800406,Census Tract 8004.06,"Census Tract 8004.06, Los Angeles County, California",06,037,800406,38,1012,38,0.04,1111,20,0.02
06037800408,14000US06037800408,Census Tract 8004.08,"Census Tract 8004.08, Los Angeles County, California",06,037,800408,35,3139,129,0.04,3766,47,0.01
06037800410,14000US06037800410,Census Tract 8004.10,"Census Tract 8004.10, Los Angeles County, California",06,037,800410,22,605,8,0.01,1700,57,0.03
06037800504,14000US06037800504,Census Tract 8005.04,"Census Tract 8005.04, Los Angeles County, California",06,037,800504,26,1213,13,0.01,1122,0,0.00
06037800506,14000US06037800506,Census Tract 8005.06,"Census Tract 8005.06, Los Angeles County, California",06,037,800506,34,1366,44,0.03,1351,0,0.00
06037900102,14000US06037900102,Census Tract 9001.02,"Census Tract 9001.02, Los Angeles County, California",06,037,900102,47,256,43,0.17,174,0,0.00
06037900103,14000US06037900103,Census Tract 9001.03,"Census Tract 9001.03, Los Angeles County, California",06,037,900103,48,1674,34,0.02,1614,11,0.01
06037900104,14000US06037900104,Census Tract 9001.04,"Census Tract 9001.04, Los Angeles County, California",06,037,900104,51,1679,46,0.03,1690,21,0.01
06037900201,14000US06037900201,Census Tract 9002.01,"Census Tract 9002.01, Los Angeles County, California",06,037,900201,41,438,6,0.01,322,0,0.00
06037900300,14000US06037900300,Census Tract 9003,"Census Tract 9003, Los Angeles County, California",06,037,900300,32,1223,67,0.05,1996,12,0.01
06037900501,14000US06037900501,Census Tract 9005.01,"Census Tract 9005.01, Los Angeles County, California",06,037,900501,29,1962,97,0.05,2206,40,0.02
06037900504,14000US06037900504,Census Tract 9005.04,"Census Tract 9005.04, Los Angeles County, California",06,037,900504,36,1926,83,0.04,2566,58,0.02
